timestamps,TP9,AF7,AF8,TP10,Right AUX
1714986611.437,-719.727,-1000.0,-1000.0,-1000.0,-63
1714986611.441,671.875,91.309,202.637,66.406,86
1714986611.445,-824.219,-763.184,-765.137,-767.09,52
1714986611.449,154.785,236.328,209.961,320.312,22
1714986611.453,-1000.0,-987.305,-1000.0,-951.172,47
1714986611.455,-1000.0,-1000.0,-1000.0,-1000.0,-19
1714986611.459,190.918,-146.484,-55.664,-150.879,62
1714986611.463,-764.648,-814.941,-793.945,-825.195,-28
1714986611.467,235.84,486.328,437.988,534.668,93
1714986611.471,-991.699,-876.953,-894.043,-847.656,-77
1714986611.475,-1000.0,-1000.0,-1000.0,-1000.0,11
1714986611.479,-55.664,-222.656,-215.82,-216.309,-90
1714986611.482,-793.457,-914.062,-889.16,-922.852,55
1714986611.486,433.105,784.668,707.031,813.965,30
1714986611.49,-896.973,-578.125,-671.387,-540.039,34
1714986611.494,-1000.0,-1000.0,-1000.0,-1000.0,16
1714986611.498,-234.863,-180.664,-189.453,-179.688,60
1714986611.5,-888.184,-988.77,-973.633,-987.793,-20
1714986611.504,687.5,-981.934,974.121,-983.887,-41
1714986611.508,-704.102,-177.734,-267.578,-175.781,7
1714986611.512,-1000.0,-1000.0,-1000.0,-1000.0,9
1714986611.516,-197.266,-268.555,-229.004,-312.012,26
1714986611.52,-957.52,962.402,978.027,937.5,87
1714986611.524,925.293,-927.246,-939.941,-914.551,-74
1714986611.527,-367.188,23.926,-12.207,66.895,97
1714986611.531,-1000.0,-1000.0,-1000.0,-1000.0,-49
1714986611.535,-169.922,-487.793,-434.57,-548.828,67
1714986611.539,997.07,851.074,880.371,818.848,75
1714986611.543,-956.055,-868.164,-880.859,-856.934,54
1714986611.545,-34.668,193.848,173.828,186.035,94
1714986611.549,-1000.0,-1000.0,-1000.0,-1000.0,-2
1714986611.553,-446.777,-808.105,-713.867,-844.727,-70
1714986611.557,866.211,557.129,666.016,509.277,-15
1714986611.561,-876.465,-805.176,-824.707,-797.852,-59
1714986611.565,204.102,149.414,162.598,148.438,-83
1714986611.569,-1000.0,-1000.0,-1000.0,-1000.0,40
1714986611.572,-719.727,-1000.0,-980.469,-1000.0,-86
1714986611.576,672.363,146.973,283.203,146.973,24
1714986611.58,-827.148,-760.254,-771.973,-760.254,4
1714986611.584,165.527,237.793,170.41,236.816,-44
1714986611.588,-1000.0,-993.652,-1000.0,-992.188,-48
1714986611.589,-957.52,-1000.0,-1000.0,-1000.0,29
1714986611.593,335.449,-55.176,-4.395,-65.43,63
1714986611.597,-776.855,-792.48,-779.785,-794.434,17
1714986611.601,140.625,433.594,375.0,435.059,-85
1714986611.605,-1000.0,-896.973,-924.805,-897.461,-40
1714986611.609,-1000.0,-1000.0,-1000.0,-1000.0,-98
1714986611.613,41.016,-234.375,-202.148,-232.422,-75
1714986611.616,-770.508,-886.719,-858.887,-895.02,-29
1714986611.62,334.961,688.477,614.258,716.797,87
1714986611.624,-947.266,-704.102,-775.391,-666.992,12
1714986611.628,-1000.0,-1000.0,-1000.0,-1000.0,-50
1714986611.632,-150.391,-193.359,-205.078,-186.523,-64
1714986611.635,-826.66,-965.332,-944.824,-979.004,-55
1714986611.639,533.691,947.266,883.789,987.305,45
1714986611.643,-848.145,-313.477,-426.758,-236.328,97
1714986611.647,-1000.0,-1000.0,-1000.0,-1000.0,89
1714986611.651,-204.102,-255.859,-214.844,-267.578,72
1714986611.655,-957.031,968.262,992.188,960.449,-1
1714986611.659,919.434,-938.477,-963.867,-927.246,93
1714986611.662,-375.488,-23.926,-109.863,22.461,-60
1714986611.666,-1000.0,-1000.0,-1000.0,-1000.0,-33
1714986611.67,-172.363,-460.938,-416.016,-464.355,64
1714986611.674,-999.023,864.258,887.207,865.723,-98
1714986611.678,-959.961,-875.0,-889.648,-873.535,-4
1714986611.68,-72.754,184.082,108.887,199.219,77
1714986611.684,-1000.0,-1000.0,-1000.0,-1000.0,64
1714986611.688,-367.188,-716.797,-649.902,-765.625,-15
1714986611.692,915.039,671.387,725.586,612.793,27
1714986611.696,-899.902,-825.684,-836.426,-814.941,39
1714986611.7,118.164,166.016,172.852,155.273,-92
1714986611.704,-1000.0,-1000.0,-1000.0,-1000.0,-8
1714986611.707,-565.918,-957.031,-917.48,-1000.0,66
1714986611.711,815.918,335.938,396.973,207.52,92
1714986611.715,-855.469,-775.391,-783.691,-765.137,11
1714986611.719,178.711,137.695,142.578,187.5,-9
1714986611.723,-1000.0,-1000.0,-1000.0,-1000.0,-100
1714986611.74,-895.508,-1000.0,-1000.0,-1000.0,35
1714986611.744,430.664,-6.348,59.57,-59.082,24
1714986611.748,-788.086,-778.809,-769.043,-790.527,-60
1714986611.752,140.625,378.418,317.871,428.223,-1
1714986611.756,-1000.0,-922.363,-954.59,-899.902,69
1714986611.76,-1000.0,-1000.0,-1000.0,-1000.0,-8
1714986611.764,41.016,-208.496,-135.742,-234.863,44
1714986611.767,-770.508,-871.094,-829.102,-886.719,75
1714986611.771,335.449,657.227,550.781,688.477,-75
1714986611.775,-947.266,-730.469,-820.801,-704.102,87
1714986611.779,-1000.0,-1000.0,-1000.0,-1000.0,20
1714986611.783,-150.391,-198.242,-211.914,-196.777,12
1714986611.785,-826.66,-957.031,-933.105,-956.543,47
1714986611.789,533.691,926.27,847.168,925.293,-45
1714986611.793,-848.145,-366.699,-486.816,-366.211,-44
1714986611.797,-1000.0,-1000.0,-1000.0,-1000.0,-18
1714986611.801,-216.797,-172.363,-177.246,-181.152,-46
1714986611.805,-924.316,-998.047,-991.699,996.582,76
1714986611.809,812.988,-960.449,-977.051,-956.543,-37
1714986611.812,-540.527,-71.289,-135.254,-55.176,-32
1714986611.816,-1000.0,-1000.0,-1000.0,-1000.0,-67
1714986611.82,-179.688,-406.25,-346.191,-430.664,8
1714986611.824,-989.746,895.508,925.293,877.441,-84
1714986611.828,-983.887,-891.113,-907.227,-881.348,80
1714986611.83,-167.48,107.422,71.777,166.992,37
1714986611.834,-1000.0,-1000.0,-1000.0,-1000.0,71
1714986611.838,-336.914,-687.5,-575.684,-713.867,6
1714986611.842,919.434,684.082,789.062,669.922,72
1714986611.846,-903.32,-827.637,-850.586,-825.195,98
1714986611.85,120.117,166.504,182.129,166.016,34
1714986611.854,-1000.0,-1000.0,-1000.0,-1000.0,-41
1714986611.857,-565.918,-957.031,-870.117,-957.031,-6
1714986611.861,816.406,335.449,466.797,335.938,16
1714986611.865,-856.934,-776.367,-792.969,-775.879,90
1714986611.869,184.57,141.113,146.484,141.113,-2
1714986611.873,-1000.0,-1000.0,-1000.0,-1000.0,6
1714986611.874,-844.727,-1000.0,-1000.0,-1000.0,42
1714986611.878,508.789,41.504,109.863,41.504,67
1714986611.882,-798.828,-769.531,-765.137,-769.531,82
1714986611.886,147.949,335.938,270.02,333.984,-45
1714986611.89,-1000.0,-947.266,-976.562,-944.824,-100
1714986611.894,-1000.0,-1000.0,-1000.0,-1000.0,-66
1714986611.898,146.484,-149.414,-98.145,-176.758,38
1714986611.901,-760.254,-825.684,-807.617,-838.867,-52
1714986611.905,231.934,534.668,476.562,561.523,-43
1714986611.909,-985.352,-847.656,-875.977,-825.195,61
1714986611.913,-1000.0,-1000.0,-1000.0,-1000.0,28
1714986611.917,-130.859,-216.309,-224.609,-206.055,-69
1714986611.92,-811.035,-923.34,-908.691,-947.266,-44
1714986611.924,468.75,813.965,765.625,892.578,-4
1714986611.928,-885.254,-540.039,-603.516,-418.945,-35
1714986611.932,-1000.0,-1000.0,-1000.0,-1000.0,46
1714986611.936,-221.68,-175.293,-184.082,-172.363,-8
1714986611.94,-922.852,-995.605,-981.445,-999.023,-92
1714986611.944,812.988,-971.68,994.629,-958.984,-58
1714986611.947,-540.527,-119.141,-213.867,-72.266,-68
1714986611.951,-1000.0,-1000.0,-1000.0,-1000.0,-55
1714986611.955,-180.176,-363.77,-298.34,-367.188,4
1714986611.959,-988.77,914.551,947.266,916.016,86
1714986611.963,-982.422,-900.391,-922.852,-898.926,-97
1714986611.964,-178.223,105.957,26.855,118.652,55
1714986611.968,-1000.0,-1000.0,-1000.0,-1000.0,-23
1714986611.972,-269.043,-563.965,-513.672,-565.43,42
1714986611.976,961.426,815.918,836.426,816.895,50
1714986611.98,-928.223,-855.469,-863.77,-854.492,-80
1714986611.984,23.926,185.059,183.594,179.199,-33
1714986611.988,-1000.0,-1000.0,-1000.0,-1000.0,-43
1714986611.991,-471.191,-844.727,-797.852,-894.531,-74
1714986611.995,860.84,508.789,567.871,432.129,92
1714986611.999,-872.559,-796.875,-807.129,-787.109,-4
1714986612.003,192.383,145.02,151.855,142.09,-19
1714986612.007,-1000.0,-1000.0,-1000.0,-1000.0,46
1714986612.025,-830.566,-1000.0,-1000.0,-1000.0,-45
1714986612.029,526.855,98.145,175.781,55.176,-48
1714986612.033,-801.758,-764.16,-765.137,-768.066,-60
1714986612.037,148.438,279.297,212.891,315.918,-81
1714986612.041,-1000.0,-971.68,-1000.0,-954.102,22
1714986612.045,-1000.0,-1000.0,-1000.0,-1000.0,-82
1714986612.049,146.484,-114.258,-48.828,-151.367,56
1714986612.052,-761.23,-812.988,-790.527,-825.195,-17
1714986612.056,237.305,500.977,415.039,534.668,-92
1714986612.06,-993.164,-863.281,-905.762,-847.656,-28
1714986612.064,-1000.0,-1000.0,-1000.0,-1000.0,-7
1714986612.068,-55.664,-218.75,-228.027,-216.309,-40
1714986612.07,-793.457,-922.363,-891.113,-922.852,18
1714986612.074,433.105,813.965,706.055,813.965,38
1714986612.078,-896.973,-540.039,-675.293,-540.039,71
1714986612.082,-1000.0,-1000.0,-1000.0,-1000.0,-100
1714986612.086,-234.863,-179.688,-190.918,-179.688,39
1714986612.09,-888.184,-987.793,-970.215,-987.793,-31
1714986612.094,687.5,-981.934,962.891,-983.887,74
1714986612.097,-704.102,-177.734,-285.645,-176.27,34
1714986612.101,-1000.0,-1000.0,-1000.0,-1000.0,71
1714986612.105,-184.57,-276.855,-234.375,-311.523,60
1714986612.109,-989.258,958.984,975.098,936.035,-40
1714986612.113,-990.234,-926.758,-938.965,-912.598,9
1714986612.115,-192.383,23.438,-11.23,80.078,14
1714986612.119,-1000.0,-1000.0,-1000.0,-1000.0,-50
1714986612.123,-268.555,-523.926,-449.707,-547.852,63
1714986612.127,960.938,828.125,870.117,821.777,24
1714986612.131,-927.734,-859.863,-877.441,-857.91,68
1714986612.135,23.926,187.5,181.152,186.035,-97
1714986612.139,-1000.0,-1000.0,-1000.0,-1000.0,-99
1714986612.142,-464.844,-844.727,-728.516,-844.727,16
1714986612.146,864.746,509.277,650.391,509.277,87
1714986612.15,-875.488,-797.852,-821.777,-797.852,-77
1714986612.154,203.125,148.438,161.133,148.926,-11
1714986612.158,-1000.0,-1000.0,-1000.0,-1000.0,-46
1714986612.16,-719.727,-1000.0,-989.258,-1000.0,55
1714986612.164,672.363,146.973,266.113,146.973,91
1714986612.168,-824.219,-760.254,-770.508,-760.254,96
1714986612.172,154.785,237.793,182.617,237.305,43
1714986612.176,-1000.0,-993.164,-1000.0,-992.676,26
1714986612.18,-1000.0,-1000.0,-1000.0,-1000.0,-85
1714986612.184,191.406,-55.176,-12.207,-61.523,-92
1714986612.187,-764.16,-792.48,-781.25,-796.875,54
1714986612.191,235.84,433.594,386.23,459.961,-87
1714986612.195,-991.699,-896.973,-918.945,-880.859,-40
1714986612.199,-1000.0,-1000.0,-1000.0,-1000.0,-90
1714986612.203,-55.664,-234.375,-216.797,-224.121,-23
1714986612.205,-793.457,-887.695,-869.141,-913.574,-9
1714986612.209,433.105,690.43,639.648,784.18,-95
1714986612.213,-896.973,-701.172,-750.977,-579.102,-38
1714986612.217,-1000.0,-1000.0,-1000.0,-1000.0,67
1714986612.221,-234.863,-186.523,-197.266,-180.664,7
1714986612.225,-888.184,-981.934,-960.938,-988.281,-81
1714986612.229,687.5,994.141,932.617,-981.445,-54
1714986612.232,-704.102,-223.633,-342.285,-178.223,-39
1714986612.236,-1000.0,-1000.0,-1000.0,-1000.0,90
1714986612.24,-197.266,-267.578,-213.379,-268.555,66
1714986612.244,-957.52,960.449,986.816,962.402,-71
1714986612.248,921.387,-927.246,-951.172,-927.734,-8
1714986612.25,-362.793,23.926,-53.711,23.926,-74
1714986612.254,-1000.0,-1000.0,-1000.0,-1000.0,13
1714986612.258,-236.816,-486.816,-417.969,-495.605,22
1714986612.262,968.262,851.562,887.207,846.191,89
1714986612.266,-937.5,-868.652,-885.742,-866.699,-81
1714986612.27,0.0,193.848,152.832,192.871,-10
1714986612.274,-1000.0,-1000.0,-1000.0,-1000.0,89
1714986612.277,-462.402,-805.176,-684.57,-812.012,33
1714986612.281,863.281,561.035,695.312,552.246,79
1714986612.285,-875.0,-806.152,-830.078,-804.688,-64
1714986612.289,203.125,150.879,165.039,150.391,-53
1714986612.293,-1000.0,-1000.0,-1000.0,-1000.0,-12
1714986612.295,-719.727,-1000.0,-969.238,-1000.0,-54
1714986612.299,671.875,167.969,306.641,158.203,24
1714986612.303,-827.637,-762.695,-774.902,-761.719,-76
1714986612.307,165.527,179.688,147.461,218.262,-91
1714986612.311,-1000.0,-1000.0,-1000.0,-999.512,-63
1714986612.315,-957.52,-1000.0,-1000.0,-1000.0,-50
1714986612.319,334.961,-59.57,21.973,-56.641,-46
1714986612.322,-775.391,-790.039,-773.926,-791.992,-38
1714986612.326,135.254,422.363,337.891,433.594,75
1714986612.33,-1000.0,-902.832,-941.895,-896.973,-37
1714986612.334,-1000.0,-1000.0,-1000.0,-1000.0,65
1714986612.338,-34.18,-235.84,-192.383,-234.863,63
1714986612.34,-785.156,-886.719,-850.098,-887.207,-8
1714986612.344,402.832,688.477,587.891,688.477,23
1714986612.348,-909.18,-704.102,-796.387,-704.102,67
1714986612.352,-1000.0,-1000.0,-1000.0,-1000.0,-22
1714986612.356,-237.305,-196.777,-208.008,-197.266,-64
1714986612.36,-887.207,-956.543,-939.941,-956.543,34
1714986612.364,687.5,923.828,868.652,922.363,80
1714986612.367,-704.102,-363.77,-453.125,-362.305,17
1714986612.371,-1000.0,-1000.0,-1000.0,-1000.0,50
1714986612.375,-197.266,-217.773,-186.035,-236.328,-29
1714986612.379,-957.52,979.004,999.512,971.191,59
1714986612.383,925.293,-944.336,-964.844,-939.941,19
1714986612.385,-367.188,-23.438,-99.121,-15.137,12
1714986612.389,-1000.0,-1000.0,-1000.0,-1000.0,33
1714986612.393,-172.363,-448.73,-374.512,-460.938,27
1714986612.397,-998.535,869.141,909.668,863.77,-57
1714986612.401,-962.402,-876.953,-898.438,-874.512,-55
1714986612.405,-71.777,190.918,106.934,194.336,83
1714986612.409,-1000.0,-1000.0,-1000.0,-1000.0,-61
1714986612.412,-420.898,-717.773,-619.141,-718.262,44
1714986612.416,881.836,671.875,754.395,672.363,-69
1714986612.42,-884.766,-826.172,-842.773,-826.172,-69
1714986612.424,153.32,166.016,175.293,166.016,12
1714986612.428,-1000.0,-1000.0,-1000.0,-1000.0,55
1714986612.43,-711.914,-957.031,-912.109,-957.52,-85
1714986612.434,667.969,335.938,405.273,335.449,-100
1714986612.438,-826.172,-775.879,-784.668,-775.391,18
1714986612.442,165.527,141.113,144.043,138.672,-13
1714986612.446,-1000.0,-1000.0,-1000.0,-1000.0,-29
1714986612.45,-957.52,-1000.0,-1000.0,-1000.0,27
1714986612.454,334.961,39.551,81.543,9.277,76
1714986612.457,-777.344,-770.508,-766.113,-775.879,-92
1714986612.461,140.625,344.727,296.875,366.699,-16
1714986612.465,-1000.0,-933.105,-960.938,-925.293,-5
1714986612.469,-1000.0,-1000.0,-1000.0,-1000.0,-70
1714986612.473,41.016,-222.656,-148.926,-220.703,68
1714986612.49,-770.508,-874.023,-832.031,-877.441,-86
1714986612.494,332.031,661.133,553.223,673.34,60
1714986612.498,-942.871,-729.492,-820.312,-715.82,32
1714986612.502,-1000.0,-1000.0,-1000.0,-1000.0,-23
1714986612.506,-194.336,-198.242,-213.379,-197.754,82
1714986612.51,-864.746,-957.031,-928.711,-956.543,49
1714986612.514,647.949,926.27,832.031,926.27,2
1714986612.517,-735.84,-366.699,-507.324,-366.699,47
1714986612.521,-1000.0,-1000.0,-1000.0,-1000.0,-15
1714986612.525,-198.73,-172.363,-178.223,-172.363,-16
1714986612.529,-957.52,-997.559,-990.234,-997.559,-1
1714986612.533,925.293,-959.961,-981.445,-959.473,-10
1714986612.535,-367.188,-71.777,-146.484,-72.266,-35
1714986612.539,-1000.0,-1000.0,-1000.0,-1000.0,4
1714986612.543,-172.363,-393.066,-329.59,-374.512,-9
1714986612.547,-998.535,902.344,932.129,909.668,93
1714986612.551,-959.961,-893.066,-910.645,-895.508,96
1714986612.555,-72.754,108.887,73.73,135.742,22
1714986612.559,-1000.0,-1000.0,-1000.0,-1000.0,-91
1714986612.562,-367.188,-682.617,-571.777,-653.809,58
1714986612.566,915.039,688.965,791.992,726.074,-65
1714986612.57,-899.414,-828.613,-851.562,-835.938,-90
1714986612.574,111.328,166.504,182.129,169.922,75
1714986612.578,-1000.0,-1000.0,-1000.0,-1000.0,97
1714986612.579,-669.922,-957.031,-869.629,-944.824,85
1714986612.583,702.637,335.938,466.797,354.98,87
1714986612.587,-832.031,-776.367,-793.457,-778.32,27
1714986612.591,166.992,141.113,147.461,141.113,-15
1714986612.595,-1000.0,-1000.0,-1000.0,-1000.0,87
1714986612.599,-957.031,-1000.0,-1000.0,-1000.0,-35
1714986612.603,335.449,41.504,121.094,41.504,-21
1714986612.606,-776.855,-769.531,-765.137,-769.531,-18
1714986612.61,140.625,334.961,270.02,335.938,80
1714986612.614,-1000.0,-945.801,-973.145,-947.266,97
1714986612.618,-1000.0,-1000.0,-1000.0,-1000.0,-22
1714986612.622,41.016,-167.48,-119.141,-149.902,-64
1714986612.625,-770.996,-830.566,-811.523,-825.684,44
1714986612.629,335.449,537.109,484.863,534.668,-9
1714986612.633,-947.266,-849.121,-874.023,-847.656,-56
1714986612.637,-1000.0,-1000.0,-1000.0,-1000.0,-71
1714986612.641,-148.438,-210.938,-221.68,-208.984,-49
1714986612.645,-833.496,-937.012,-915.527,-942.871,19
1714986612.649,563.965,858.398,788.574,877.441,74
1714986612.652,-814.941,-471.68,-570.312,-442.383,80
1714986612.656,-1000.0,-1000.0,-1000.0,-1000.0,35
1714986612.66,-202.148,-173.34,-181.152,-173.34,-72
1714986612.664,-958.496,-998.535,-985.84,-997.559,-33
1714986612.668,925.293,-962.891,-994.629,-962.891,20
1714986612.669,-367.188,-86.914,-183.594,-87.891,-93
1714986612.673,-1000.0,-1000.0,-1000.0,-1000.0,-51
1714986612.677,-172.852,-365.723,-304.199,-365.723,-14
1714986612.681,-998.535,915.039,942.871,915.039,15
1714986612.685,-959.961,-898.438,-917.48,-898.926,-29
1714986612.689,-73.242,118.652,56.152,118.652,92
1714986612.693,-1000.0,-1000.0,-1000.0,-1000.0,30
1714986612.696,-367.188,-570.801,-529.785,-565.43,37
1714986612.7,915.039,811.035,829.59,816.406,-56
1714986612.704,-899.902,-852.539,-860.84,-854.98,53
1714986612.708,114.258,176.27,181.152,181.152,54
1714986612.712,-1000.0,-1000.0,-1000.0,-1000.0,78
1714986612.715,-627.93,-920.41,-832.52,-879.395,-21
1714986612.719,748.535,392.578,518.066,455.566,45
1714986612.723,-841.309,-782.715,-800.781,-790.527,98
1714986612.727,168.945,142.09,150.879,143.555,64
1714986612.731,-1000.0,-1000.0,-1000.0,-1000.0,92
1714986612.735,-957.52,-1000.0,-1000.0,-1000.0,77
1714986612.739,334.961,53.711,163.574,77.148,34
1714986612.742,-777.344,-768.066,-765.625,-766.113,64
1714986612.746,140.625,317.383,229.492,304.199,73
1714986612.75,-1000.0,-954.102,-990.234,-957.52,65
1714986612.754,-1000.0,-1000.0,-1000.0,-1000.0,73
1714986612.758,41.016,-151.367,-92.285,-148.438,64
1714986612.76,-770.508,-825.195,-803.711,-824.219,32
1714986612.764,335.449,534.668,463.867,534.18,-55
1714986612.768,-947.266,-847.656,-881.836,-847.656,94
1714986612.772,-1000.0,-1000.0,-1000.0,-1000.0,76
1714986612.776,-149.902,-216.309,-226.074,-216.309,13
1714986612.78,-826.66,-922.852,-907.227,-923.34,24
1714986612.784,533.691,813.965,761.719,813.965,-75
1714986612.787,-848.145,-540.039,-608.398,-540.039,-55
1714986612.791,-1000.0,-1000.0,-1000.0,-1000.0,-96
1714986612.795,-203.613,-177.246,-185.059,-178.711,91
1714986612.799,-958.984,-992.676,-979.004,-990.234,-30
1714986612.803,925.293,-976.074,988.77,-979.492,-47
1714986612.819,-367.188,-139.648,-228.516,-159.18,76
1714986612.823,-1000.0,-1000.0,-1000.0,-1000.0,-72
1714986612.827,-172.363,-350.586,-276.367,-312.988,-87
1714986612.831,-998.535,916.504,955.566,933.105,65
1714986612.835,-959.961,-900.391,-926.758,-908.203,18
1714986612.839,-72.754,119.629,28.809,109.863,-11
1714986612.843,-1000.0,-1000.0,-1000.0,-1000.0,47
1714986612.846,-367.188,-565.43,-499.023,-549.805,49
1714986612.85,915.039,816.895,844.727,825.195,96
1714986612.854,-899.902,-855.469,-866.211,-858.887,69
1714986612.858,113.281,183.594,185.059,186.035,94
1714986612.862,-1000.0,-1000.0,-1000.0,-1000.0,-65
1714986612.864,-635.742,-859.375,-814.941,-844.727,-32
1714986612.868,740.234,486.328,543.457,509.277,2
1714986612.872,-839.355,-794.434,-804.688,-797.852,-94
1714986612.876,168.457,145.508,153.809,148.926,12
1714986612.88,-1000.0,-1000.0,-1000.0,-1000.0,-38
1714986612.884,-957.031,-1000.0,-1000.0,-1000.0,-24
1714986612.888,334.961,102.539,200.195,146.484,98
1714986612.891,-777.344,-762.695,-765.625,-760.254,32
1714986612.895,140.625,253.906,209.961,244.141,-49
1714986612.899,-1000.0,-976.562,-998.047,-985.352,-86
1714986612.903,-1000.0,-1000.0,-1000.0,-1000.0,-48
1714986612.907,41.016,-156.25,-78.125,-94.238,13
1714986612.909,-770.508,-821.777,-798.828,-807.129,27
1714986612.913,333.008,517.578,444.824,494.141,-95
1714986612.917,-944.336,-858.887,-892.09,-864.258,14
1714986612.921,-1000.0,-1000.0,-1000.0,-1000.0,21
1714986612.925,-179.199,-217.773,-221.68,-219.727,-20
1714986612.929,-854.492,-922.852,-897.461,-920.41,61
1714986612.933,618.652,813.965,731.445,807.129,-14
1714986612.936,-763.672,-540.039,-642.578,-549.316,-62
1714986612.94,-1000.0,-1000.0,-1000.0,-1000.0,70
1714986612.944,-200.195,-179.688,-187.5,-179.688,-74
1714986612.948,-958.008,-987.793,-976.074,-987.793,72
1714986612.952,925.293,-984.375,980.957,-981.934,-93
1714986612.955,-367.188,-175.781,-249.512,-178.223,52
1714986612.959,-1000.0,-1000.0,-1000.0,-1000.0,-72
1714986612.963,-172.363,-326.172,-258.789,-267.09,15
1714986612.967,-998.535,931.152,961.914,959.473,46
1714986612.971,-960.938,-911.621,-930.176,-924.316,-94
1714986612.975,-72.754,68.848,22.949,48.34,35
